facility_id,name,operator,facility_category,landuse,industrial,man_made,power,building,source,longitude,latitude,total_events,active_days,avg_events_per_month,median_events_per_month,active_months,events_per_30_days,mean_frp_mw,median_frp_mw,max_frp_mw,min_frp_mw,mean_thermal_intensity,max_thermal_intensity,most_active_hour,most_active_month,day_events,night_events,weekday_events,weekend_events,mean_distance_km,median_distance_km,max_distance_km,mean_spatial_extent_km,max_spatial_extent_km,mean_duration_hours,median_duration_hours,max_duration_hours,mean_detection_count,median_detection_count,max_detection_count,mean_satellite_count,max_satellite_count,historical_event_observations
674423635,,,INDUSTRIAL_AREA,industrial,,,,,,77.413765,27.83123,2,2,1.0,1.0,2,0.1643835616438356,20.085,20.085,27.73,12.44,158.586434,277.3,7,2026-02,2,0,2,0,1.0665158,1.0665158,1.2487751,0.4179874,0.8359748,0.0,0.0,0.0,2.0,2.0,3,1.0,1,2
674533616,,,QUARRY,quarry,,,,,,77.036198,27.793279,1,1,1.0,1.0,1,0.0821917808219178,2.66,2.66,2.66,2.66,26.6,26.6,8,2025-10,1,0,1,0,2.0026422,2.0026422,2.0026422,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
674605638,,,INDUSTRIAL_AREA,industrial,,,,,,81.702205,17.029375,2,2,1.0,1.0,2,0.1643835616438356,2.88,2.88,3.11,2.65,28.799999,31.099998,7,2025-11,2,0,1,1,1.54354425,1.54354425,2.524838,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
674605640,,,INDUSTRIAL_AREA,industrial,petrochemical,,,,,81.716742,17.023883,1,1,1.0,1.0,1,0.0821917808219178,4.2,4.2,4.2,4.2,17.434683,17.434683,7,2025-11,1,0,0,1,0.81289595,0.81289595,0.81289595,0.38179827,0.38179827,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
674612738,,,INDUSTRIAL_AREA,industrial,,,,,,81.699353,17.0281,1,1,1.0,1.0,1,0.0821917808219178,3.26,3.26,3.26,3.26,32.6,32.6,8,2025-12,1,0,1,0,0.33170792,0.33170792,0.33170792,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
674613099,Bella Green,,INDUSTRIAL_AREA,industrial,,,,,,81.665094,17.026735,5,5,2.5,2.5,2,0.410958904109589,2.592,2.27,4.03,1.49,25.9200006,40.300003,7,2025-12,5,0,5,0,1.108495534,1.1754006,1.6865219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,5
674693241,,,INDUSTRIAL_AREA,industrial,,,,,,72.74299,23.11337,1,1,1.0,1.0,1,0.0821917808219178,2.47,2.47,2.47,2.47,24.7,24.7,8,2025-11,1,0,1,0,3.7491784,3.7491784,3.7491784,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
674884363,,,INDUSTRIAL_AREA,industrial,,,,,,72.439649,22.712789,2,2,1.0,1.0,2,0.1643835616438356,5.970000000000001,5.970000000000001,6.61,5.33,59.7,66.1,7,2026-04,2,0,2,0,2.2647537,2.2647537,3.3429847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
674885115,,,INDUSTRIAL_AREA,industrial,,,,,,72.569615,22.766495,3,3,3.0,3.0,1,0.2465753424657534,5.6133332,5.1499996,6.59,5.1,48.91769433333334,65.9,8,2026-03,3,0,1,2,3.3601827333333336,4.00807,4.4405723,0.0816743233333333,0.24502297,0.0,0.0,0.0,1.3333333333333333,1.0,2,1.0,1,3
674936080,,,INDUSTRIAL_AREA,industrial,,,,,,77.659403,27.477579,1,1,1.0,1.0,1,0.0821917808219178,2.4,2.4,2.4,2.4,24.0,24.0,20,2026-03,0,1,1,0,1.0481128,1.0481128,1.0481128,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
675205241,,,INDUSTRIAL_AREA,industrial,,,,,,72.5781,23.291293,1,1,1.0,1.0,1,0.0821917808219178,2.0,2.0,2.0,2.0,20.0,20.0,7,2026-03,1,0,1,0,2.9638515,2.9638515,2.9638515,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
675488850,,,QUARRY,quarry,,,,,,77.599391,13.380202,6,6,2.0,2.0,3,0.4931506849315068,6.7075,5.955,15.39,2.81,64.03361,153.9,8,2026-02,6,0,4,2,3.096034933333333,2.94134685,3.979625,0.06955276,0.41731656,0.0,0.0,0.0,1.1666666666666667,1.0,2,1.0,1,6
675488854,,,QUARRY,quarry,,,,,,77.616837,13.384635,13,10,2.6,2.0,5,1.0684931506849316,3.9360256307692314,3.84,8.52,1.5033332,34.01905638461538,85.200005,8,2026-02,11,2,8,5,2.126619026153846,2.0021715,4.8901987,0.1438636384615384,0.4596028,0.0641025615384615,0.0,0.8333333,1.6923076923076923,1.0,4,1.0769230769230769,2,13
675499515,,,QUARRY,quarry,,,,,,77.683073,13.092562,1,1,1.0,1.0,1,0.0821917808219178,0.85,0.85,0.85,0.85,8.5,8.5,20,2026-06,0,1,1,0,0.19381814,0.19381814,0.19381814,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
675499516,,,QUARRY,quarry,,,,,,77.682709,13.109817,3,3,3.0,3.0,1,0.2465753424657534,4.928333433333333,4.36,7.19,3.705,35.80646633333333,43.600002,8,2026-02,3,0,2,1,2.2385455000000003,2.0780532,2.8230677,0.1628740886666666,0.3826279,0.2833333333333333,0.0,0.85,1.6666666666666667,2.0,2,1.3333333333333333,2,3
675502111,,,QUARRY,quarry,,,,,,77.652684,13.108749,3,3,1.0,1.0,3,0.2465753424657534,2.53833335,1.86,5.18,0.57500005,24.4982666,51.8,7,2026-02,2,1,2,1,0.3371044333333333,0.16175193,0.7043454,0.0905303766666666,0.27159113,0.27222222,0.0,0.81666666,1.3333333333333333,1.0,2,1.3333333333333333,2,3
675502112,,,QUARRY,quarry,,,,,,77.658726,13.119814,3,3,1.5,1.5,2,0.2465753424657534,3.81,3.64,4.93,2.86,38.09999933333333,49.3,8,2026-02,3,0,3,0,1.0675837433333333,1.1049417,1.2089142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
675822587,,,INDUSTRIAL_AREA,industrial,,,,,,79.569023,11.514119,3,3,1.0,1.0,3,0.2465753424657534,3.4633333333333334,3.37,5.44,1.58,34.633332333333335,54.4,8,2026-03,3,0,2,1,3.2720873000000004,3.321726,3.5937083,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
675980175,HMT,,FACTORY,industrial,factory,,,,,79.543464,29.293651,3,3,1.5,1.5,2,0.2465753424657534,1.7516666333333333,1.0649999,3.52,0.67,14.140275100000002,35.2,20,2026-04,1,2,3,0,3.0959445333333337,3.0739388,3.5668776,0.25701149,0.40431207,0.2777777666666667,0.0,0.8333333,1.6666666666666667,2.0,2,1.3333333333333333,2,3
676221690,,,INDUSTRIAL_AREA,industrial,,,,,,72.713302,23.527943,8,8,2.6666666666666665,3.0,3,0.6575342465753424,0.4725,0.425,0.67,0.27,4.569668875,6.7000003,21,2026-01,0,8,7,1,3.2103313,3.2274098,3.4039826,0.02300474375,0.18403795,0.0,0.0,0.0,1.125,1.0,2,1.0,1,8
676225082,,,INDUSTRIAL_AREA,industrial,,,,,,78.672941,29.377374,4,4,1.3333333333333333,1.0,3,0.3287671232876712,2.833333325,3.005,5.02,1.25,22.3649325,32.5,7,2025-11,4,0,4,0,4.11598935,4.83624365,4.9145865,0.15620099,0.62480396,0.0,0.0,0.0,1.5,1.0,3,1.0,1,4
676283851,,,INDUSTRIAL_AREA,industrial,,,,,,72.334055,22.706522,1,1,1.0,1.0,1,0.0821917808219178,6.05,6.05,6.05,6.05,60.5,60.5,8,2026-06,1,0,1,0,1.7289295,1.7289295,1.7289295,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
676999310,Siddi vinayaka cashew factory,,FACTORY,industrial,,works,,,,74.71637,13.57605,3,3,1.5,1.5,2,0.2465753424657534,4.54,3.71,8.49,2.52,29.884817,49.03853,8,2026-03,3,0,1,2,2.2333000666666667,2.970081,3.0776005,0.19423874,0.38132057,0.0,0.0,0.0,1.6666666666666667,2.0,2,1.0,1,3
677280041,,,FACTORY,industrial,brickyard,,,,,81.671978,17.108654,3,3,1.5,1.5,2,0.2465753424657534,11.606000333333334,12.030001,25.11,9.68,43.83571733333333,50.198654,7,2025-11,3,0,2,1,2.094653166666667,2.083868,2.5349338,0.96579264,1.3493273,0.5611111000000001,0.8333333,0.85,3.6666666666666665,4.0,5,1.6666666666666667,2,3
677280043,,,FACTORY,industrial,brickyard,,,,,81.670698,17.102344,3,3,1.5,1.5,2,0.2465753424657534,5.508889,4.516667,7.99,4.02,48.27086933333334,79.899994,7,2025-12,3,0,3,0,2.659534333333333,3.368132,3.796112,0.1494343266666666,0.44830298,0.2777777666666667,0.0,0.8333333,1.6666666666666667,1.0,3,1.3333333333333333,2,3
677280044,,,INDUSTRIAL_AREA,industrial,,,,,,81.671165,17.093302,2,2,2.0,2.0,1,0.1643835616438356,4.529999999999999,4.529999999999999,7.14,1.92,20.872104,22.544209,7,2025-12,2,0,2,0,0.76134359,0.76134359,1.4087466,0.266711025,0.53342205,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
677416976,,,FACTORY,industrial,brickyard,,,,,81.687645,17.075536,1,1,1.0,1.0,1,0.0821917808219178,3.02,3.02,3.02,3.02,30.199999,30.199999,7,2025-12,1,0,1,0,0.7250975,0.7250975,0.7250975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
677660689,,,INDUSTRIAL_AREA,industrial,,,,,,72.508737,23.302247,1,1,1.0,1.0,1,0.0821917808219178,3.56,3.56,3.56,3.56,35.6,35.6,8,2025-12,1,0,1,0,2.9633775,2.9633775,2.9633775,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
677915139,,,QUARRY,quarry,,,,,,80.032261,24.643511,14,13,2.333333333333333,2.0,6,1.1506849315068495,8.461452464285715,6.1466667,56.39,1.5450001,73.33136787857143,204.91252,7,2026-01,13,1,9,5,2.876282987857143,2.6873598000000003,4.911059,0.2271045785714285,1.3319281,0.1773809542857143,0.0,0.85,2.071428571428572,1.0,10,1.2142857142857142,2,14
677935604,,,FACTORY,industrial,brickyard,,,,,81.670797,17.086871,1,1,1.0,1.0,1,0.0821917808219178,1.77,1.77,1.77,1.77,17.699999,17.699999,7,2025-12,1,0,1,0,0.5942095,0.5942095,0.5942095,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
677937802,,,FACTORY,industrial,brickyard,,,,,81.672746,17.094293,1,1,1.0,1.0,1,0.0821917808219178,1.5,1.5,1.5,1.5,15.0,15.0,7,2025-12,1,0,1,0,0.49332517,0.49332517,0.49332517,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
678094191,,,INDUSTRIAL_AREA,industrial,,,,,,72.060378,23.090751,2,2,2.0,2.0,1,0.1643835616438356,3.775,3.775,5.32,2.23,37.75,53.2,8,2025-12,2,0,2,0,3.698615250000001,3.698615250000001,4.879165,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
678355509,,,INDUSTRIAL_AREA,industrial,,,,,,72.412181,23.405358,47,46,4.7,6.0,10,3.863013698630137,1.0808510578723405,0.86,4.28,0.36,9.575480842553192,42.800003,20,2026-01,3,44,35,12,0.529423640212766,0.5281167,0.7568113,0.1132457441702127,0.78793925,0.1421985791489361,0.0,1.6666666,1.425531914893617,1.0,4,1.148936170212766,2,47
678355513,,,INDUSTRIAL_AREA,industrial,,,,,,72.421578,23.404747,15,15,2.142857142857143,2.0,7,1.2328767123287672,0.9989999933333332,0.93,1.93,0.37,8.96622584,19.3,20,2025-11,1,14,11,4,0.4905170526666666,0.47484347,0.6222653,0.0703754629333333,0.43388188,0.1711111066666666,0.0,0.8833333,1.2666666666666666,1.0,2,1.2,2,15
678355514,,,INDUSTRIAL_AREA,industrial,,,,,,72.423496,23.408205,7,7,1.1666666666666667,1.0,6,0.5753424657534247,0.7642857142857142,0.8,1.11,0.4,7.504111814285714,9.7,20,2026-04,1,6,4,3,0.5704331685714286,0.54821813,0.7038051,0.0173935328571428,0.12175473,0.0,0.0,0.0,1.1428571428571428,1.0,2,1.0,1,7
678437347,,,INDUSTRIAL_AREA,industrial,,,,,,77.3048,28.320958,1,1,1.0,1.0,1,0.0821917808219178,5.25,5.25,5.32,5.25,47.207485,47.207485,7,2026-03,1,0,1,0,0.26846728,0.26846728,0.26846728,0.12242235,0.12242235,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
678579984,,,INDUSTRIAL_AREA,industrial,,,,,,81.702273,17.021563,1,1,1.0,1.0,1,0.0821917808219178,7.35,7.35,7.35,7.35,73.5,73.5,7,2025-12,1,0,0,1,0.3942906,0.3942906,0.3942906,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
678583092,,,INDUSTRIAL_AREA,industrial,,,,,,81.721029,17.043009,3,3,3.0,3.0,1,0.2465753424657534,3.4966666666666666,3.66,5.64,2.29,27.78571066666667,36.6,7,2025-11,3,0,2,1,0.9872165333333331,0.8903089,1.609791,0.15696615,0.47089845,0.2833333333333333,0.0,0.85,1.6666666666666667,1.0,3,1.3333333333333333,2,3
678589522,,,INDUSTRIAL_AREA,industrial,,,,,,81.713991,16.981815,2,2,2.0,2.0,1,0.1643835616438356,5.305,5.305,6.71,4.12,39.2590885,41.199997,8,2026-05,2,0,1,1,0.7796487999999999,0.7796487999999999,0.9889762,0.123909875,0.24781975,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
678589528,,,INDUSTRIAL_AREA,industrial,,,,,,81.709445,16.984954,2,2,2.0,2.0,1,0.1643835616438356,2.615,2.615,2.75,2.48,26.15,27.5,7,2025-11,2,0,2,0,0.791191855,0.791191855,1.4176962,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
678606852,,,INDUSTRIAL_AREA,industrial,,,,,,73.065165,21.665268,5,5,1.6666666666666667,2.0,3,0.410958904109589,3.104,3.6,3.9,1.45,31.04,39.0,8,2026-03,5,0,4,1,1.51068636,1.7415792,1.8471649,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,5
678608761,,,INDUSTRIAL_AREA,industrial,,,,,,72.997347,21.496775,1,1,1.0,1.0,1,0.0821917808219178,2.82,2.82,2.82,2.82,28.199999,28.199999,8,2026-01,1,0,1,0,4.1971607,4.1971607,4.1971607,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
678608762,,,INDUSTRIAL_AREA,industrial,,,,,,72.998734,21.488394,2,2,1.0,1.0,2,0.1643835616438356,4.109999999999999,4.109999999999999,4.14,4.08,41.099999,41.399998,8,2025-12,2,0,2,0,2.4071417,2.4071417,4.304241,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
678608763,,,INDUSTRIAL_AREA,industrial,,,,,,72.990362,21.473244,2,2,1.0,1.0,2,0.1643835616438356,7.154999999999999,7.154999999999999,7.3,7.01,71.55,73.0,8,2026-02,2,0,1,1,2.6742205500000003,2.6742205500000003,2.8394496,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
678612994,,,INDUSTRIAL_AREA,industrial,,,,,,72.967856,21.418249,123,107,10.25,9.5,12,10.10958904109589,1.5675406479674796,0.99,16.85,0.23,12.799639523577236,95.799995,20,2026-02,10,113,75,48,1.9457063559349597,1.9304127,2.6825323,0.1441335485365853,1.0228328,0.2930894276422764,0.0,1.6833333,1.5934959349593496,1.0,5,1.3252032520325203,2,123
678733027,ISPRL,,INDUSTRIAL_AREA,industrial,,,,,,74.78949,13.227425,10,10,2.5,2.5,4,0.821917808219178,4.46916667,4.46833335,9.25,0.78,35.861121170000004,85.600006,8,2026-01,9,1,7,3,2.8291849900000003,2.73331265,4.44113,0.110242554,0.4904762,0.164999996,0.0,0.8333333,1.4,1.0,3,1.2,2,10
678909162,,,QUARRY,quarry,,,,,,76.98276,27.152744,1,1,1.0,1.0,1,0.0821917808219178,4.14,4.14,4.14,4.14,41.399998,41.399998,8,2025-10,1,0,0,1,3.8948786,3.8948786,3.8948786,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
679032928,Arkha Farm and Foods Pvt. Ltd.,,INDUSTRIAL_AREA,industrial,cold_storage,,,,,81.315626,25.870411,3,3,3.0,3.0,1,0.2465753424657534,3.1,3.14,4.03,2.13,31.000002,40.300003,7,2025-11,3,0,3,0,2.6445554,3.5274575,3.6677983,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
679241414,Rajaram Bapu Sugar Factory,,FACTORY,industrial,factory,,,,,74.44848,16.925892,12,12,1.7142857142857142,2.0,7,0.9863013698630136,3.660555650000001,2.925,12.68,0.36,29.87450065,79.875244,8,2026-02,10,2,7,5,2.064367525,1.62625915,4.8575106,0.1491868983333333,0.7574495,0.1374999966666666,0.0,0.8333333,1.5,1.0,3,1.1666666666666667,2,12
679642984,,,FACTORY,industrial,brickyard,,,,,81.701573,17.077758,2,2,1.0,1.0,2,0.1643835616438356,5.955,5.955,8.59,3.32,59.5499985,85.9,7,2026-04,2,0,1,1,3.04126175,3.04126175,4.569742,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
679689952,,,INDUSTRIAL_AREA,industrial,,,,,,72.341853,23.310819,1,1,1.0,1.0,1,0.0821917808219178,1.03,1.03,1.03,1.03,10.299999,10.299999,21,2026-06,0,1,1,0,0.5078862,0.5078862,0.5078862,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
679702523,,,INDUSTRIAL_AREA,industrial,,,,,,72.323702,23.319174,1,1,1.0,1.0,1,0.0821917808219178,0.71,0.71,0.71,0.71,7.1,7.1,21,2026-02,0,1,1,0,0.65967417,0.65967417,0.65967417,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
679795334,,,INDUSTRIAL_AREA,industrial,,,,,,72.353149,23.587513,2,2,1.0,1.0,2,0.1643835616438356,1.6075,1.6075,1.72,1.495,16.2430765,17.2,8,2025-10,1,1,2,0,0.97781708,0.97781708,1.1984881,0.047800932,0.095601864,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
680037211,,,INDUSTRIAL_AREA,industrial,,,,,,77.373617,27.877932,5,5,1.6666666666666667,2.0,3,0.410958904109589,4.334,4.55,8.29,1.18,43.3399994,82.9,8,2025-10,5,0,4,1,2.46785292,2.3778386,3.1186507,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,5
680066815,,,INDUSTRIAL_AREA,industrial,,,,,,77.338856,28.017699,8,8,2.0,1.0,4,0.6575342465753424,3.74,3.335,8.62,2.06,33.277356874999995,45.8,7,2026-04,8,0,5,3,3.576091225,3.78892425,4.9242773,0.09239882175,0.6546893,0.1083333375,0.0,0.8666667,1.5,1.0,4,1.125,2,8
680066819,,,INDUSTRIAL_AREA,industrial,,,,,,77.343702,28.040497,5,5,1.25,1.0,4,0.410958904109589,2.5200000000000005,2.1,5.9,0.31,25.01079886,59.0,8,2025-12,3,2,3,2,3.2664112000000003,2.7964122,4.911298,0.021886908,0.10943454,0.0,0.0,0.0,1.2,1.0,2,1.0,1,5
680097872,,,INDUSTRIAL_AREA,industrial,,,,,,72.184688,23.095812,8,8,2.0,2.0,4,0.6575342465753424,4.013571375,3.58,10.78,1.72,33.065767125,80.0,8,2025-12,8,0,6,2,3.527082075,3.8318664,4.980578,0.2232423174999999,1.2364414,0.10625,0.0,0.85,2.0,1.0,7,1.125,2,8
680105553,,,INDUSTRIAL_AREA,industrial,,,,,,72.275055,23.300228,3,3,1.5,1.5,2,0.2465753424657534,3.08,2.75,4.51,1.98,30.800000666666666,45.100002,8,2025-11,3,0,2,1,1.5530815333333334,1.2174251,2.8919144,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
680108355,Salt Mines,,QUARRY,quarry,,,,,,76.949746,31.80409,9,9,1.8,2.0,5,0.7397260273972602,3.867259222222223,2.06,10.06,0.48,32.61632518888889,100.600006,7,2026-06,6,3,7,2,3.4579117666666668,3.8340786,4.5138187,0.1814311433333333,0.7092891,0.0962963,0.0,0.8666667,1.8888888888888888,1.0,5,1.1111111111111112,2,9
680264493,,,STORAGE_FACILITY,,,storage_tank,,,,77.471783,15.765991,8,7,2.6666666666666665,2.0,3,0.6575342465753424,8.04375,7.955,17.1,1.45,62.8594085,98.7,7,2026-04,8,0,5,3,2.9947227875,2.7534153,4.9746532,0.10767589625,0.3881423,0.0,0.0,0.0,1.375,1.0,2,1.0,1,8
680264494,,,STORAGE_FACILITY,,,storage_tank,,yes,,77.471767,15.765716,4,4,2.0,2.0,2,0.3287671232876712,5.3325,6.195,6.98,1.96,53.32499875,69.799995,7,2026-03,4,0,4,0,3.103944875,3.05108345,4.437399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
680335581,,,INDUSTRIAL_AREA,industrial,,,,,,71.207913,23.012556,1,1,1.0,1.0,1,0.0821917808219178,2.77,2.77,2.77,2.77,11.087111,11.087111,8,2026-03,1,0,1,0,3.9197905,3.9197905,3.9197905,0.39967927,0.39967927,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
680371074,,,INDUSTRIAL_AREA,industrial,,,,,,70.858975,22.867715,2,2,1.0,1.0,2,0.1643835616438356,5.847499900000001,5.847499900000001,9.39,2.3049998,56.580229,93.9,8,2026-03,2,0,1,1,1.19276747,1.19276747,1.556243,0.06967523,0.13935046,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
680378958,,,INDUSTRIAL_AREA,industrial,,,,,,70.951079,22.6661,4,4,1.3333333333333333,1.0,3,0.3287671232876712,9.8775,10.68,15.82,2.33,98.7749985,158.2,8,2026-04,4,0,4,0,1.6843346,1.66606905,2.8455617,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
680544729,,,INDUSTRIAL_AREA,industrial,,,,,,79.767249,18.05334,18,17,4.5,5.0,4,1.4794520547945205,5.4710647888888895,4.234999999999999,19.44,1.63,38.82573755555556,86.3,8,2026-06,18,0,12,6,3.2299150777777776,3.35543385,4.3910108,0.1938864794444444,0.9526259,0.0925925922222222,0.0,0.85,1.5,1.0,4,1.1111111111111112,2,18
680564000,chicken farms,,FACTORY,,,works,,shed,,81.027743,16.743369,9,8,1.8,1.0,5,0.7397260273972602,5.283888888888889,4.0,29.96,2.82,42.49244266666667,66.831985,7,2025-12,9,0,8,1,2.9745010222222223,3.040263,4.9431744,0.0420736666666666,0.378663,0.0,0.0,0.0,1.1111111111111112,1.0,2,1.0,1,9
680764370,,,WASTE_PROCESSING,,,wastewater_plant,,,,79.15141,18.433795,2,2,1.0,1.0,2,0.1643835616438356,3.685,3.685,3.87,3.5,36.8499985,38.699997,7,2025-12,2,0,1,1,0.511558085,0.511558085,0.8622219,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
680766471,,,INDUSTRIAL_AREA,industrial,,,,,,78.078002,27.678456,1,1,1.0,1.0,1,0.0821917808219178,2.82,2.82,2.82,2.82,28.199999,28.199999,8,2026-04,1,0,1,0,2.082966,2.082966,2.082966,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
680923682,,,INDUSTRIAL_AREA,industrial,,,,,,73.183589,22.235647,2,2,1.0,1.0,2,0.1643835616438356,3.52,3.52,5.27,1.77,35.199999500000004,52.7,8,2026-02,2,0,2,0,1.787194,1.787194,1.838853,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
680965946,,,INDUSTRIAL_AREA,industrial,,,,,,86.232193,22.807686,1,1,1.0,1.0,1,0.0821917808219178,0.405,0.405,0.49,0.405,2.0296216,2.0296216,19,2026-03,0,1,1,0,0.37530947,0.37530947,0.37530947,0.29908916,0.29908916,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
681823429,,,QUARRY,quarry,,,,,,76.206447,25.734577,1,1,1.0,1.0,1,0.0821917808219178,0.42,0.42,0.42,0.42,4.2,4.2,20,2026-05,0,1,1,0,4.0410357,4.0410357,4.0410357,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
683131134,,,INDUSTRIAL_AREA,industrial,,,,,,79.00938,29.181898,1,1,1.0,1.0,1,0.0821917808219178,6.69,6.69,6.69,6.69,66.9,66.9,8,2025-11,1,0,0,1,2.0264206,2.0264206,2.0264206,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
683131139,,,INDUSTRIAL_AREA,industrial,,,,,,78.99478,29.183921,1,1,1.0,1.0,1,0.0821917808219178,2.07,2.07,2.07,2.07,20.699999,20.699999,8,2025-11,1,0,1,0,2.0523,2.0523,2.0523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
683131144,,,INDUSTRIAL_AREA,industrial,,,,,,79.015286,29.162697,1,1,1.0,1.0,1,0.0821917808219178,5.04,5.04,5.37,5.04,15.528338,15.528338,8,2025-11,1,0,0,1,1.3612521,1.3612521,1.3612521,0.54913574,0.54913574,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
683131145,,,INDUSTRIAL_AREA,industrial,,,,,,79.007658,29.165646,1,1,1.0,1.0,1,0.0821917808219178,2.99,2.99,2.99,2.99,29.9,29.9,7,2025-10,1,0,1,0,1.1641306,1.1641306,1.1641306,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
683231808,,,INDUSTRIAL_AREA,industrial,,,,,,74.555076,18.466409,8,8,1.6,2.0,5,0.6575342465753424,4.236875,4.665,6.35,1.84,39.410637875,63.5,8,2025-12,8,0,4,4,2.72238134625,2.65350735,4.71783,0.03178044,0.25424352,0.0,0.0,0.0,1.125,1.0,2,1.0,1,8
683334059,,,INDUSTRIAL_AREA,industrial,,,,,,78.395887,29.64114,17,15,3.4,4.0,5,1.3972602739726028,4.671764705882353,3.51,10.6,2.33,43.80812247058823,91.4,8,2026-02,17,0,16,1,3.5527155,3.9095542,4.9284725,0.0189184105882352,0.32161298,0.0,0.0,0.0,1.0588235294117647,1.0,2,1.0,1,17
683334073,,,INDUSTRIAL_AREA,industrial,,,,,,78.374319,29.624392,4,4,2.0,2.0,2,0.3287671232876712,2.4925,2.07,4.25,1.58,24.925,42.5,7,2026-02,4,0,2,2,1.7021934900000002,0.99674945,4.260626,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
683334087,,,INDUSTRIAL_AREA,industrial,,,,,,78.323081,29.599299,2,2,1.0,1.0,2,0.1643835616438356,2.325,2.325,2.39,2.26,23.250001,23.900002,7,2025-10,2,0,0,2,3.12879715,3.12879715,4.2015676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
683688520,Waste Water Treatment Plant,,INDUSTRIAL_AREA,industrial,water_treatment,,,,,79.01595,10.727369,5,5,1.25,1.0,4,0.410958904109589,5.054,3.06,21.87,2.42,32.0963696,43.38185,8,2026-02,5,0,2,3,1.518270148,1.5970565,2.6241803,0.10502924,0.5251462,0.0,0.0,0.0,1.2,1.0,2,1.0,1,5
684109100,,,INDUSTRIAL_AREA,industrial,,,,,,69.810913,22.387333,1,1,1.0,1.0,1,0.0821917808219178,4.68,4.68,4.68,4.68,46.8,46.8,8,2026-04,1,0,1,0,1.7596918,1.7596918,1.7596918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
